Date,Price,,Days since 01/01/2000,,,,,,,,,,,,
28-Jan-14,8.0157,,5141,,,,,,,,,,,,
27-Jan-14,7.9908,,5140,,,,,,,,,,,,
24-Jan-14,7.9908,,5137,,,,,,,,,,,,
23-Jan-14,7.901,,5136,,,,,,,,,,,,
22-Jan-14,6.9325,,5135,,,,,,,,,,,,
21-Jan-14,6.8845,,5134,,,,,,,,,,,,
20-Jan-14,6.8255,,5133,,,,,,,,,,,,
17-Jan-14,6.7955,,5130,,,,,,,,,,,,
16-Jan-14,6.773,,5129,,,,,,,,,,,,
15-Jan-14,6.708,,5128,,,,,,,,,,,,
14-Jan-14,6.7082,,5127,,,,,,,,,,,,
13-Jan-14,6.694,,5126,,,,,,,,,,,,
10-Jan-14,6.6587,,5123,,,,,,,,,,,,
9-Jan-14,6.6255,,5122,,,,,,,,,,,,
8-Jan-14,6.6048,,5121,,,,,,,,,,,,
7-Jan-14,6.599,,5120,,,,,,,,,,,,
6-Jan-14,6.5932,,5119,,,,,,,,,,,,
3-Jan-14,6.5555,,5116,,,,,,,,,,,,
2-Jan-14,6.5448,,5115,,,,,,,,,,,,
1-Jan-14,6.518,,5114,,,,,,,,,,,,
31-Dec-13,6.518,,5113,,,,,,,,,,,,
30-Dec-13,6.5187,,5112,,,,,,,,,,,,
27-Dec-13,6.4905,,5109,,,,,,,,,,,,
26-Dec-13,6.4715,,5108,,,,,,,,,,,,
25-Dec-13,6.4405,,5107,,,,,,,,,,,,
24-Dec-13,6.4405,,5106,,,,,,,,,,,,
23-Dec-13,6.4413,,5105,,,,,,,,,,,,
20-Dec-13,6.4235,,5102,,,,,,,,,,,,
19-Dec-13,6.3965,,5101,,,,,,,,,,,,
18-Dec-13,6.3755,,5100,,,,,,,,,,,,
17-Dec-13,6.3308,,5099,,,,,,,,,,,,
16-Dec-13,6.313,,5098,,,,,,,,,,,,
13-Dec-13,6.2895,,5095,,,,,,,,,,,,
12-Dec-13,6.2778,,5094,,,,,,,,,,,,
11-Dec-13,6.2755,,5093,,,,,,,,,,,,
10-Dec-13,6.2632,,5092,,,,,,,,,,,,
9-Dec-13,6.2482,,5091,,,,,,,,,,,,
6-Dec-13,6.2405,,5088,,,,,,,,,,,,
5-Dec-13,6.2232,,5087,,,,,,,,,,,,
4-Dec-13,6.1965,,5086,,,,,,,,,,,,
3-Dec-13,6.1787,,5085,,,,,,,,,,,,
2-Dec-13,6.1555,,5084,,,,,,,,,,,,
29-Nov-13,6.1405,,5081,,,,,,,,,,,,
28-Nov-13,6.1225,,5080,,,,,,,,,,,,
27-Nov-13,6.108,,5079,,,,,,,,,,,,
26-Nov-13,6.0938,,5078,,,,,,,,,,,,
25-Nov-13,6.0805,,5077,,,,,,,,,,,,
22-Nov-13,6.0808,,5074,,,,,,,,,,,,
21-Nov-13,6.0582,,5073,,,,,,,,,,,,
20-Nov-13,6.0445,,5072,,,,,,,,,,,,
19-Nov-13,6.0355,,5071,,,,,,,,,,,,
18-Nov-13,6.0015,,5070,,,,,,,,,,,,
15-Nov-13,5.9948,,5067,,,,,,,,,,,,
14-Nov-13,5.9888,,5066,,,,,,,,,,,,
13-Nov-13,5.9758,,5065,,,,,,,,,,,,
12-Nov-13,5.9708,,5064,,,,,,,,,,,,
11-Nov-13,5.9712,,5063,,,,,,,,,,,,
8-Nov-13,5.9638,,5060,,,,,,,,,,,,
7-Nov-13,5.943,,5059,,,,,,,,,,,,
6-Nov-13,5.9535,,5058,,,,,,,,,,,,
5-Nov-13,5.9535,,5057,,,,,,,,,,,,
4-Nov-13,5.9425,,5056,,,,,,,,,,,,
1-Nov-13,5.9305,,5053,,,,,,,,,,,,
31-Oct-13,5.9082,,5052,,,,,,,,,,,,
30-Oct-13,5.9055,,5051,,,,,,,,,,,,
29-Oct-13,5.8908,,5050,,,,,,,,,,,,
28-Oct-13,5.89,,5049,,,,,,,,,,,,
25-Oct-13,5.883,,5046,,,,,,,,,,,,
24-Oct-13,5.8688,,5045,,,,,,,,,,,,
23-Oct-13,5.8637,,5044,,,,,,,,,,,,
22-Oct-13,5.8508,,5043,,,,,,,,,,,,
21-Oct-13,5.8508,,5042,,,,,,,,,,,,
18-Oct-13,5.8508,,5039,,,,,,,,,,,,
17-Oct-13,5.8505,,5038,,,,,,,,,,,,
16-Oct-13,5.8408,,5037,,,,,,,,,,,,
15-Oct-13,5.8386,,5036,,,,,,,,,,,,
14-Oct-13,5.8325,,5035,,,,,,,,,,,,
11-Oct-13,5.8308,,5032,,,,,,,,,,,,
10-Oct-13,5.8282,,5031,,,,,,,,,,,,
9-Oct-13,5.821,,5030,,,,,,,,,,,,
8-Oct-13,5.8208,,5029,,,,,,,,,,,,
7-Oct-13,5.8183,,5028,,,,,,,,,,,,
4-Oct-13,5.813,,5025,,,,,,,,,,,,
3-Oct-13,5.813,,5024,,,,,,,,,,,,
2-Oct-13,5.7985,,5023,,,,,,,,,,,,
1-Oct-13,5.7985,,5022,,,,,,,,,,,,
30-Sep-13,5.7908,,5021,,,,,,,,,,,,
27-Sep-13,5.7926,,5018,,,,,,,,,,,,
26-Sep-13,5.7808,,5017,,,,,,,,,,,,
25-Sep-13,5.771,,5016,,,,,,,,,,,,
24-Sep-13,5.7732,,5015,,,,,,,,,,,,
23-Sep-13,5.7708,,5014,,,,,,,,,,,,
20-Sep-13,5.7582,,5011,,,,,,,,,,,,
19-Sep-13,5.7562,,5010,,,,,,,,,,,,
18-Sep-13,5.7513,,5009,,,,,,,,,,,,
17-Sep-13,5.7412,,5008,,,,,,,,,,,,
16-Sep-13,5.7313,,5007,,,,,,,,,,,,
13-Sep-13,5.7263,,5004,,,,,,,,,,,,
12-Sep-13,5.7208,,5003,,,,,,,,,,,,
11-Sep-13,5.7208,,5002,,,,,,,,,,,,
10-Sep-13,5.7108,,5001,,,,,,,,,,,,
9-Sep-13,5.7032,,5000,,,,,,,,,,,,
6-Sep-13,5.6998,,4997,,,,,,,,,,,,
5-Sep-13,5.7,,4996,,,,,,,,,,,,
4-Sep-13,5.7012,,4995,,,,,,,,,,,,
3-Sep-13,5.6908,,4994,,,,,,,,,,,,
2-Sep-13,5.6735,,4993,,,,,,,,,,,,
30-Aug-13,5.6713,,4990,,,,,,,,,,,,
29-Aug-13,5.661,,4989,,,,,,,,,,,,
28-Aug-13,5.6493,,4988,,,,,,,,,,,,
27-Aug-13,5.6435,,4987,,,,,,,,,,,,
26-Aug-13,5.631,,4986,,,,,,,,,,,,
23-Aug-13,5.621,,4983,,,,,,,,,,,,
22-Aug-13,5.6137,,4982,,,,,,,,,,,,
21-Aug-13,5.601,,4981,,,,,,,,,,,,
20-Aug-13,5.5958,,4980,,,,,,,,,,,,
19-Aug-13,5.5908,,4979,,,,,,,,,,,,
16-Aug-13,5.5908,,4976,,,,,,,,,,,,
15-Aug-13,5.5783,,4975,,,,,,,,,,,,
14-Aug-13,5.5658,,4974,,,,,,,,,,,,
13-Aug-13,5.5618,,4973,,,,,,,,,,,,
12-Aug-13,5.551,,4972,,,,,,,,,,,,
9-Aug-13,5.538,,4969,,,,,,,,,,,,
8-Aug-13,5.5388,,4968,,,,,,,,,,,,
7-Aug-13,5.528,,4967,,,,,,,,,,,,
6-Aug-13,5.5263,,4966,,,,,,,,,,,,
5-Aug-13,5.5215,,4965,,,,,,,,,,,,
2-Aug-13,5.5155,,4962,,,,,,,,,,,,
1-Aug-13,5.508,,4961,,,,,,,,,,,,
31-Jul-13,5.5062,,4960,,,,,,,,,,,,
30-Jul-13,5.498,,4959,,,,,,,,,,,,
29-Jul-13,5.491,,4958,,,,,,,,,,,,
26-Jul-13,5.4798,,4955,,,,,,,,,,,,
25-Jul-13,5.4785,,4954,,,,,,,,,,,,
24-Jul-13,5.4605,,4953,,,,,,,,,,,,
23-Jul-13,5.4602,,4952,,,,,,,,,,,,
22-Jul-13,5.4605,,4951,,,,,,,,,,,,
19-Jul-13,5.4608,,4948,,,,,,,,,,,,
18-Jul-13,5.4488,,4947,,,,,,,,,,,,
17-Jul-13,5.4385,,4946,,,,,,,,,,,,
16-Jul-13,5.4335,,4945,,,,,,,,,,,,
15-Jul-13,5.4285,,4944,,,,,,,,,,,,
12-Jul-13,5.425,,4941,,,,,,,,,,,,
11-Jul-13,5.4158,,4940,,,,,,,,,,,,
10-Jul-13,5.4138,,4939,,,,,,,,,,,,
9-Jul-13,5.4075,,4938,,,,,,,,,,,,
8-Jul-13,5.4078,,4937,,,,,,,,,,,,
5-Jul-13,5.4038,,4934,,,,,,,,,,,,
4-Jul-13,5.3958,,4933,,,,,,,,,,,,
3-Jul-13,5.3958,,4932,,,,,,,,,,,,
2-Jul-13,5.3905,,4931,,,,,,,,,,,,
1-Jul-13,5.3908,,4930,,,,,,,,,,,,
28-Jun-13,5.3863,,4927,,,,,,,,,,,,
27-Jun-13,5.3758,,4926,,,,,,,,,,,,
26-Jun-13,5.3695,,4925,,,,,,,,,,,,
25-Jun-13,5.3613,,4924,,,,,,,,,,,,
24-Jun-13,5.361,,4923,,,,,,,,,,,,
21-Jun-13,5.348,,4920,,,,,,,,,,,,
20-Jun-13,5.348,,4919,,,,,,,,,,,,
19-Jun-13,5.3482,,4918,,,,,,,,,,,,
18-Jun-13,5.338,,4917,,,,,,,,,,,,
17-Jun-13,5.3376,,4916,,,,,,,,,,,,
14-Jun-13,5.3305,,4913,,,,,,,,,,,,
13-Jun-13,5.3262,,4912,,,,,,,,,,,,
12-Jun-13,5.3185,,4911,,,,,,,,,,,,
11-Jun-13,5.3105,,4910,,,,,,,,,,,,
10-Jun-13,5.3035,,4909,,,,,,,,,,,,
7-Jun-13,5.3008,,4906,,,,,,,,,,,,
6-Jun-13,5.3012,,4905,,,,,,,,,,,,
5-Jun-13,5.29,,4904,,,,,,,,,,,,
4-Jun-13,5.292,,4903,,,,,,,,,,,,
3-Jun-13,5.2845,,4902,,,,,,,,,,,,
31-May-13,5.2835,,4899,,,,,,,,,,,,
30-May-13,5.28,,4898,,,,,,,,,,,,
29-May-13,5.276,,4897,,,,,,,,,,,,
28-May-13,5.2705,,4896,,,,,,,,,,,,
27-May-13,5.2662,,4895,,,,,,,,,,,,
24-May-13,5.264,,4892,,,,,,,,,,,,
23-May-13,5.261,,4891,,,,,,,,,,,,
22-May-13,5.2565,,4890,,,,,,,,,,,,
21-May-13,5.246,,4889,,,,,,,,,,,,
20-May-13,5.2435,,4888,,,,,,,,,,,,
17-May-13,5.236,,4885,,,,,,,,,,,,
16-May-13,5.2313,,4884,,,,,,,,,,,,
15-May-13,5.233,,4883,,,,,,,,,,,,
14-May-13,5.2358,,4882,,,,,,,,,,,,
13-May-13,5.2332,,4881,,,,,,,,,,,,
10-May-13,5.229,,4878,,,,,,,,,,,,
9-May-13,5.2185,,4877,,,,,,,,,,,,
8-May-13,5.2135,,4876,,,,,,,,,,,,
7-May-13,5.2085,,4875,,,,,,,,,,,,
6-May-13,5.2062,,4874,,,,,,,,,,,,
3-May-13,5.1988,,4871,,,,,,,,,,,,
2-May-13,5.1885,,4870,,,,,,,,,,,,
1-May-13,5.1885,,4869,,,,,,,,,,,,
30-Apr-13,5.1885,,4868,,,,,,,,,,,,
29-Apr-13,5.1808,,4867,,,,,,,,,,,,
26-Apr-13,5.174,,4864,,,,,,,,,,,,
25-Apr-13,5.1732,,4863,,,,,,,,,,,,
24-Apr-13,5.173,,4862,,,,,,,,,,,,
23-Apr-13,5.171,,4861,,,,,,,,,,,,
22-Apr-13,5.1635,,4860,,,,,,,,,,,,
19-Apr-13,5.161,,4857,,,,,,,,,,,,
18-Apr-13,5.1587,,4856,,,,,,,,,,,,
17-Apr-13,5.153,,4855,,,,,,,,,,,,
16-Apr-13,5.1532,,4854,,,,,,,,,,,,
15-Apr-13,5.153,,4853,,,,,,,,,,,,
12-Apr-13,5.1458,,4850,,,,,,,,,,,,
11-Apr-13,5.1415,,4849,,,,,,,,,,,,
10-Apr-13,5.1398,,4848,,,,,,,,,,,,
9-Apr-13,5.1368,,4847,,,,,,,,,,,,
8-Apr-13,5.136,,4846,,,,,,,,,,,,
5-Apr-13,5.1358,,4843,,,,,,,,,,,,
4-Apr-13,5.1332,,4842,,,,,,,,,,,,
3-Apr-13,5.1318,,4841,,,,,,,,,,,,
2-Apr-13,5.1205,,4840,,,,,,,,,,,,
1-Apr-13,5.1205,,4839,,,,,,,,,,,,
29-Mar-13,5.1206,,4836,,,,,,,,,,,,
28-Mar-13,5.1207,,4835,,,,,,,,,,,,
27-Mar-13,5.1208,,4834,,,,,,,,,,,,
26-Mar-13,5.1185,,4833,,,,,,,,,,,,
25-Mar-13,5.116,,4832,,,,,,,,,,,,
22-Mar-13,5.111,,4829,,,,,,,,,,,,
21-Mar-13,5.0982,,4828,,,,,,,,,,,,
20-Mar-13,5.0962,,4827,,,,,,,,,,,,
19-Mar-13,5.0955,,4826,,,,,,,,,,,,
18-Mar-13,5.0958,,4825,,,,,,,,,,,,
15-Mar-13,5.0898,,4822,,,,,,,,,,,,
14-Mar-13,5.0858,,4821,,,,,,,,,,,,
13-Mar-13,5.0793,,4820,,,,,,,,,,,,
12-Mar-13,5.0762,,4819,,,,,,,,,,,,
11-Mar-13,5.074,,4818,,,,,,,,,,,,
8-Mar-13,5.0662,,4815,,,,,,,,,,,,
7-Mar-13,5.0618,,4814,,,,,,,,,,,,
6-Mar-13,5.06,,4813,,,,,,,,,,,,
5-Mar-13,5.056,,4812,,,,,,,,,,,,
4-Mar-13,5.0537,,4811,,,,,,,,,,,,
1-Mar-13,5.0457,,4808,,,,,,,,,,,,
28-Feb-13,5.0455,,4807,,,,,,,,,,,,
27-Feb-13,5.041,,4806,,,,,,,,,,,,
26-Feb-13,5.0368,,4805,,,,,,,,,,,,
25-Feb-13,5.033,,4804,,,,,,,,,,,,
22-Feb-13,5.0285,,4801,,,,,,,,,,,,
21-Feb-13,5.029,,4800,,,,,,,,,,,,
20-Feb-13,5.0217,,4799,,,,,,,,,,,,
19-Feb-13,5.022,,4798,,,,,,,,,,,,
18-Feb-13,5.0113,,4797,,,,,,,,,,,,
15-Feb-13,5.012,,4794,,,,,,,,,,,,
14-Feb-13,5.0045,,4793,,,,,,,,,,,,
13-Feb-13,5.0045,,4792,,,,,,,,,,,,
12-Feb-13,4.9955,,4791,,,,,,,,,,,,
11-Feb-13,4.9958,,4790,,,,,,,,,,,,
8-Feb-13,4.996,,4787,,,,,,,,,,,,
7-Feb-13,4.9945,,4786,,,,,,,,,,,,
6-Feb-13,4.986,,4785,,,,,,,,,,,,
5-Feb-13,4.9832,,4784,,,,,,,,,,,,
4-Feb-13,4.983,,4783,,,,,,,,,,,,
1-Feb-13,4.986,,4780,,,,,,,,,,,,
31-Jan-13,4.978,,4779,,,,,,,,,,,,
30-Jan-13,4.978,,4778,,,,,,,,,,,,
29-Jan-13,4.971,,4777,,,,,,,,,,,,
28-Jan-13,4.971,,4776,,,,,,,,,,,,
25-Jan-13,4.962,,4773,,,,,,,,,,,,
24-Jan-13,4.9625,,4772,,,,,,,,,,,,
23-Jan-13,4.964,,4771,,,,,,,,,,,,
22-Jan-13,4.956,,4770,,,,,,,,,,,,
21-Jan-13,4.955,,4769,,,,,,,,,,,,
18-Jan-13,4.95,,4766,,,,,,,,,,,,
17-Jan-13,4.9492,,4765,,,,,,,,,,,,
16-Jan-13,4.948,,4764,,,,,,,,,,,,
15-Jan-13,4.9485,,4763,,,,,,,,,,,,
14-Jan-13,4.951,,4762,,,,,,,,,,,,
11-Jan-13,4.9402,,4759,,,,,,,,,,,,
10-Jan-13,4.9385,,4758,,,,,,,,,,,,
9-Jan-13,4.935,,4757,,,,,,,,,,,,
8-Jan-13,4.93,,4756,,,,,,,,,,,,
7-Jan-13,4.9285,,4755,,,,,,,,,,,,
4-Jan-13,4.926,,4752,,,,,,,,,,,,
3-Jan-13,4.9235,,4751,,,,,,,,,,,,
2-Jan-13,4.9243,,4750,,,,,,,,,,,,
1-Jan-13,4.916,,4749,,,,,,,,,,,,
31-Dec-12,4.916,,4748,,,,,,,,,,,,
28-Dec-12,4.911,,4745,,,,,,,,,,,,
27-Dec-12,4.911,,4744,,,,,,,,,,,,
26-Dec-12,4.911,,4743,,,,,,,,,,,,
25-Dec-12,4.903,,4742,,,,,,,,,,,,
24-Dec-12,4.903,,4741,,,,,,,,,,,,
21-Dec-12,4.9035,,4738,,,,,,,,,,,,
20-Dec-12,4.896,,4737,,,,,,,,,,,,
19-Dec-12,4.8963,,4736,,,,,,,,,,,,
18-Dec-12,4.8885,,4735,,,,,,,,,,,,
17-Dec-12,4.8835,,4734,,,,,,,,,,,,
14-Dec-12,4.8785,,4731,,,,,,,,,,,,
13-Dec-12,4.8737,,4730,,,,,,,,,,,,
12-Dec-12,4.8712,,4729,,,,,,,,,,,,
11-Dec-12,4.8685,,4728,,,,,,,,,,,,
10-Dec-12,4.8637,,4727,,,,,,,,,,,,
7-Dec-12,4.8585,,4724,,,,,,,,,,,,
6-Dec-12,4.8563,,4723,,,,,,,,,,,,
5-Dec-12,4.8515,,4722,,,,,,,,,,,,
4-Dec-12,4.8462,,4721,,,,,,,,,,,,
3-Dec-12,4.8413,,4720,,,,,,,,,,,,
30-Nov-12,4.837,,4717,,,,,,,,,,,,
29-Nov-12,4.8312,,4716,,,,,,,,,,,,
28-Nov-12,4.8287,,4715,,,,,,,,,,,,
27-Nov-12,4.8235,,4714,,,,,,,,,,,,
26-Nov-12,4.821,,4713,,,,,,,,,,,,
23-Nov-12,4.821,,4710,,,,,,,,,,,,
22-Nov-12,4.8213,,4709,,,,,,,,,,,,
21-Nov-12,4.8138,,4708,,,,,,,,,,,,
20-Nov-12,4.8063,,4707,,,,,,,,,,,,
19-Nov-12,4.8037,,4706,,,,,,,,,,,,
16-Nov-12,4.7995,,4703,,,,,,,,,,,,
15-Nov-12,4.7938,,4702,,,,,,,,,,,,
14-Nov-12,4.7835,,4701,,,,,,,,,,,,
13-Nov-12,4.7835,,4700,,,,,,,,,,,,
12-Nov-12,4.78,,4699,,,,,,,,,,,,
9-Nov-12,4.773,,4696,,,,,,,,,,,,
8-Nov-12,4.773,,4695,,,,,,,,,,,,
7-Nov-12,4.771,,4694,,,,,,,,,,,,
6-Nov-12,4.7735,,4693,,,,,,,,,,,,
5-Nov-12,4.7735,,4692,,,,,,,,,,,,
2-Nov-12,4.766,,4689,,,,,,,,,,,,
1-Nov-12,4.766,,4688,,,,,,,,,,,,
31-Oct-12,4.7635,,4687,,,,,,,,,,,,
30-Oct-12,4.7637,,4686,,,,,,,,,,,,
29-Oct-12,4.7535,,4685,,,,,,,,,,,,
26-Oct-12,4.7513,,4682,,,,,,,,,,,,
25-Oct-12,4.7485,,4681,,,,,,,,,,,,
24-Oct-12,4.7487,,4680,,,,,,,,,,,,
23-Oct-12,4.7438,,4679,,,,,,,,,,,,
22-Oct-12,4.7385,,4678,,,,,,,,,,,,
19-Oct-12,4.7387,,4675,,,,,,,,,,,,
18-Oct-12,4.734,,4674,,,,,,,,,,,,
17-Oct-12,4.7313,,4673,,,,,,,,,,,,
16-Oct-12,4.7313,,4672,,,,,,,,,,,,
15-Oct-12,4.7263,,4671,,,,,,,,,,,,
12-Oct-12,4.7212,,4668,,,,,,,,,,,,
11-Oct-12,4.7188,,4667,,,,,,,,,,,,
10-Oct-12,4.7138,,4666,,,,,,,,,,,,
9-Oct-12,4.7112,,4665,,,,,,,,,,,,
8-Oct-12,4.7085,,4664,,,,,,,,,,,,
5-Oct-12,4.7088,,4661,,,,,,,,,,,,
4-Oct-12,4.702,,4660,,,,,,,,,,,,
3-Oct-12,4.7025,,4659,,,,,,,,,,,,
2-Oct-12,4.696,,4658,,,,,,,,,,,,
1-Oct-12,4.6975,,4657,,,,,,,,,,,,
28-Sep-12,4.6975,,4654,,,,,,,,,,,,
27-Sep-12,4.691,,4653,,,,,,,,,,,,
26-Sep-12,4.6888,,4652,,,,,,,,,,,,
25-Sep-12,4.6888,,4651,,,,,,,,,,,,
24-Sep-12,4.685,,4650,,,,,,,,,,,,
21-Sep-12,4.6835,,4647,,,,,,,,,,,,
20-Sep-12,4.6813,,4646,,,,,,,,,,,,
19-Sep-12,4.6813,,4645,,,,,,,,,,,,
18-Sep-12,4.6735,,4644,,,,,,,,,,,,
17-Sep-12,4.671,,4643,,,,,,,,,,,,
14-Sep-12,4.6715,,4640,,,,,,,,,,,,
13-Sep-12,4.661,,4639,,,,,,,,,,,,
12-Sep-12,4.661,,4638,,,,,,,,,,,,
11-Sep-12,4.661,,4637,,,,,,,,,,,,
10-Sep-12,4.661,,4636,,,,,,,,,,,,
7-Sep-12,4.6612,,4633,,,,,,,,,,,,
6-Sep-12,4.6538,,4632,,,,,,,,,,,,
5-Sep-12,4.6513,,4631,,,,,,,,,,,,
4-Sep-12,4.648,,4630,,,,,,,,,,,,
3-Sep-12,4.6387,,4629,,,,,,,,,,,,
31-Aug-12,4.6387,,4626,,,,,,,,,,,,
30-Aug-12,4.6285,,4625,,,,,,,,,,,,
29-Aug-12,4.6288,,4624,,,,,,,,,,,,
28-Aug-12,4.631,,4623,,,,,,,,,,,,
27-Aug-12,4.616,,4622,,,,,,,,,,,,
24-Aug-12,4.6255,,4619,,,,,,,,,,,,
23-Aug-12,4.616,,4618,,,,,,,,,,,,
22-Aug-12,4.616,,4617,,,,,,,,,,,,
21-Aug-12,4.617,,4616,,,,,,,,,,,,
20-Aug-12,4.616,,4615,,,,,,,,,,,,
17-Aug-12,4.616,,4612,,,,,,,,,,,,
16-Aug-12,4.611,,4611,,,,,,,,,,,,
15-Aug-12,4.606,,4610,,,,,,,,,,,,
14-Aug-12,4.607,,4609,,,,,,,,,,,,
13-Aug-12,4.6043,,4608,,,,,,,,,,,,
10-Aug-12,4.598,,4605,,,,,,,,,,,,
9-Aug-12,4.5982,,4604,,,,,,,,,,,,
8-Aug-12,4.596,,4603,,,,,,,,,,,,
7-Aug-12,4.5964,,4602,,,,,,,,,,,,
6-Aug-12,4.5885,,4601,,,,,,,,,,,,
3-Aug-12,4.589,,4598,,,,,,,,,,,,
2-Aug-12,4.586,,4597,,,,,,,,,,,,
1-Aug-12,4.5735,,4596,,,,,,,,,,,,
31-Jul-12,4.585,,4595,,,,,,,,,,,,
30-Jul-12,4.5738,,4594,,,,,,,,,,,,
27-Jul-12,4.5738,,4591,,,,,,,,,,,,
26-Jul-12,4.5758,,4590,,,,,,,,,,,,
25-Jul-12,4.566,,4589,,,,,,,,,,,,
24-Jul-12,4.573,,4588,,,,,,,,,,,,
23-Jul-12,4.5635,,4587,,,,,,,,,,,,
20-Jul-12,4.564,,4584,,,,,,,,,,,,
19-Jul-12,4.5535,,4583,,,,,,,,,,,,
18-Jul-12,4.556,,4582,,,,,,,,,,,,
17-Jul-12,4.5485,,4581,,,,,,,,,,,,
16-Jul-12,4.546,,4580,,,,,,,,,,,,
13-Jul-12,4.546,,4577,,,,,,,,,,,,
12-Jul-12,4.541,,4576,,,,,,,,,,,,
11-Jul-12,4.5355,,4575,,,,,,,,,,,,
10-Jul-12,4.538,,4574,,,,,,,,,,,,
9-Jul-12,4.509,,4573,,,,,,,,,,,,
6-Jul-12,4.535,,4570,,,,,,,,,,,,
5-Jul-12,4.529,,4569,,,,,,,,,,,,
4-Jul-12,4.5237,,4568,,,,,,,,,,,,
3-Jul-12,4.5255,,4567,,,,,,,,,,,,
2-Jul-12,4.5255,,4566,,,,,,,,,,,,
29-Jun-12,4.527,,4563,,,,,,,,,,,,
28-Jun-12,4.5215,,4562,,,,,,,,,,,,
27-Jun-12,4.515,,4561,,,,,,,,,,,,
26-Jun-12,4.505,,4560,,,,,,,,,,,,
25-Jun-12,4.514,,4559,,,,,,,,,,,,
22-Jun-12,4.512,,4556,,,,,,,,,,,,
21-Jun-12,4.508,,4555,,,,,,,,,,,,
20-Jun-12,4.4932,,4554,,,,,,,,,,,,
19-Jun-12,4.4945,,4553,,,,,,,,,,,,
18-Jun-12,4.4965,,4552,,,,,,,,,,,,
15-Jun-12,4.4935,,4549,,,,,,,,,,,,
14-Jun-12,4.4908,,4548,,,,,,,,,,,,
13-Jun-12,4.483,,4547,,,,,,,,,,,,
12-Jun-12,4.4888,,4546,,,,,,,,,,,,
11-Jun-12,4.49,,4545,,,,,,,,,,,,
8-Jun-12,4.4818,,4542,,,,,,,,,,,,
7-Jun-12,4.483,,4541,,,,,,,,,,,,
6-Jun-12,4.4835,,4540,,,,,,,,,,,,
5-Jun-12,4.474,,4539,,,,,,,,,,,,
4-Jun-12,4.474,,4538,,,,,,,,,,,,
1-Jun-12,4.4712,,4535,,,,,,,,,,,,
31-May-12,4.47,,4534,,,,,,,,,,,,
30-May-12,4.469,,4533,,,,,,,,,,,,
29-May-12,4.47,,4532,,,,,,,,,,,,
28-May-12,4.4665,,4531,,,,,,,,,,,,
25-May-12,4.4665,,4528,,,,,,,,,,,,
24-May-12,4.4668,,4527,,,,,,,,,,,,
23-May-12,4.469,,4526,,,,,,,,,,,,
22-May-12,4.4675,,4525,,,,,,,,,,,,
21-May-12,4.465,,4524,,,,,,,,,,,,
18-May-12,4.458,,4521,,,,,,,,,,,,
17-May-12,4.451,,4520,,,,,,,,,,,,
16-May-12,4.4475,,4519,,,,,,,,,,,,
15-May-12,4.4435,,4518,,,,,,,,,,,,
14-May-12,4.442,,4517,,,,,,,,,,,,
11-May-12,4.4385,,4514,,,,,,,,,,,,
10-May-12,4.439,,4513,,,,,,,,,,,,
9-May-12,4.4365,,4512,,,,,,,,,,,,
8-May-12,4.434,,4511,,,,,,,,,,,,
7-May-12,4.4335,,4510,,,,,,,,,,,,
4-May-12,4.426,,4507,,,,,,,,,,,,
3-May-12,4.423,,4506,,,,,,,,,,,,
2-May-12,4.4223,,4505,,,,,,,,,,,,
1-May-12,4.4125,,4504,,,,,,,,,,,,
30-Apr-12,4.4125,,4503,,,,,,,,,,,,
27-Apr-12,4.4125,,4500,,,,,,,,,,,,
26-Apr-12,4.4125,,4499,,,,,,,,,,,,
25-Apr-12,4.4065,,4498,,,,,,,,,,,,
24-Apr-12,4.4065,,4497,,,,,,,,,,,,
23-Apr-12,4.4075,,4496,,,,,,,,,,,,
20-Apr-12,4.405,,4493,,,,,,,,,,,,
19-Apr-12,4.396,,4492,,,,,,,,,,,,
18-Apr-12,4.397,,4491,,,,,,,,,,,,
17-Apr-12,4.3915,,4490,,,,,,,,,,,,
16-Apr-12,4.394,,4489,,,,,,,,,,,,
13-Apr-12,4.393,,4486,,,,,,,,,,,,
12-Apr-12,4.394,,4485,,,,,,,,,,,,
11-Apr-12,4.3885,,4484,,,,,,,,,,,,
10-Apr-12,4.384,,4483,,,,,,,,,,,,
9-Apr-12,4.385,,4482,,,,,,,,,,,,
6-Apr-12,4.3845,,4479,,,,,,,,,,,,
5-Apr-12,4.3845,,4478,,,,,,,,,,,,
4-Apr-12,4.3867,,4477,,,,,,,,,,,,
3-Apr-12,4.3788,,4476,,,,,,,,,,,,
2-Apr-12,4.3745,,4475,,,,,,,,,,,,
30-Mar-12,4.379,,4472,,,,,,,,,,,,
29-Mar-12,4.373,,4471,,,,,,,,,,,,
28-Mar-12,4.374,,4470,,,,,,,,,,,,
27-Mar-12,4.374,,4469,,,,,,,,,,,,
26-Mar-12,4.3668,,4468,,,,,,,,,,,,
23-Mar-12,4.369,,4465,,,,,,,,,,,,
22-Mar-12,4.366,,4464,,,,,,,,,,,,
21-Mar-12,4.3665,,4463,,,,,,,,,,,,
20-Mar-12,4.3635,,4462,,,,,,,,,,,,
19-Mar-12,4.3635,,4461,,,,,,,,,,,,
16-Mar-12,4.3495,,4458,,,,,,,,,,,,
15-Mar-12,4.3538,,4457,,,,,,,,,,,,
14-Mar-12,4.3515,,4456,,,,,,,,,,,,
